RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,1867730,70891,168.258,-1,-1,-1,-1,1226268,88200,692011,10118
9,Bayern,2359534,117447,179.778,-1,-1,-1,-1,1653484,120854,873011,5167
11,Berlin,650222,23176,177.197,-1,-1,-1,-1,412434,50840,278172,4698
12,Brandenburg,448840,18458,177.977,-1,-1,-1,-1,292816,43171,149567,4778
4,Bremen,142270,5133,208.851,-1,-1,-1,-1,98286,8069,44650,854
2,Hamburg,324626,13078,175.734,-1,-1,-1,-1,222834,14623,106773,28
6,Hessen,1016983,43142,161.732,-1,-1,-1,-1,676073,45590,429247,5981
13,Mecklenburg-Vorpommern,271858,18599,169.051,-1,-1,-1,-1,197238,17868,96912,2435
3,Niedersachsen,1363771,67661,170.608,-1,-1,-1,-1,904027,86817,488312,6332
5,Nordrhein-Westfalen,3297414,147315,183.728,-1,-1,-1,-1,2086505,135386,1098284,15850
7,Rheinland-Pfalz,735818,30722,179.735,-1,-1,-1,-1,507180,37730,227153,7379
10,Saarland,198864,7998,201.506,-1,-1,-1,-1,144162,15021,65730,2147
14,Sachsen,707756,37040,173.812,-1,-1,-1,-1,481982,40085,288402,1885
15,Sachsen-Anhalt,410212,21389,186.903,-1,-1,-1,-1,265402,29661,120754,1668
1,Schleswig-Holstein,558242,22265,192.247,-1,-1,-1,-1,386953,34236,154470,3506
16,Thüringen,389949,16904,182.785,-1,-1,-1,-1,284410,20775,162525,2964
0,Gesamt,14773908,662711,177.642,-1,-1,-1,-1,9840593,803698,5276028,75790
