RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7813149,11153,703.862,-1,-1,-1,-1,5573659,592878,7092053,14272,3043248
9,Bayern,9275995,15587,706.757,-1,-1,-1,-1,6723397,720470,8498508,18655,3655235
11,Berlin,2717693,4687,740.619,-1,-1,-1,-1,1923464,321801,2502536,5071,1059275
12,Brandenburg,1680405,3625,666.327,-1,-1,-1,-1,1175955,142658,1491816,3785,589824
4,Bremen,581272,1069,853.303,-1,-1,-1,-1,395779,40537,508492,918,180716
2,Hamburg,1447714,1660,783.712,-1,-1,-1,-1,1027038,122859,1299622,2123,418510
6,Hessen,4580976,5708,728.517,-1,-1,-1,-1,3236731,376670,4085871,7006,1526609
13,Mecklenburg-Vorpommern,1147998,1687,713.868,-1,-1,-1,-1,845306,91619,1033523,2154,406456
3,Niedersachsen,5993160,7239,749.744,-1,-1,-1,-1,3941634,491532,5301730,8803,2277567
5,Nordrhein-Westfalen,13761513,27534,766.777,-1,-1,-1,-1,9825112,846205,12308602,30364,5441178
7,Rheinland-Pfalz,3033644,3258,741.015,-1,-1,-1,-1,2201190,225982,2674778,3958,1146107
10,Saarland,778628,974,788.974,-1,-1,-1,-1,585751,61318,700890,1136,319922
14,Sachsen,2521134,4820,619.143,-1,-1,-1,-1,1889122,224149,2302330,4603,896845
15,Sachsen-Anhalt,1500419,1977,683.630,-1,-1,-1,-1,1067969,133523,1342171,2877,542284
1,Schleswig-Holstein,2234493,3293,769.514,-1,-1,-1,-1,1562586,179828,2032451,4129,828546
16,Thüringen,1413000,2892,666.435,-1,-1,-1,-1,1016551,135367,1267643,2497,525477
0,Gesamt,60679186,97430,729.609,-1,-1,-1,-1,43077950,4790487,54623547,112492,22923853
