RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag,Auffrischimpfungen
8,Baden-Württemberg,7541915,11928,679.428,-1,-1,-1,-1,5366946,555800,6907312,6709,777963
9,Bayern,8961294,17223,682.779,-1,-1,-1,-1,6474111,678916,8231234,10542,1095800
11,Berlin,2608371,4611,710.826,-1,-1,-1,-1,1844260,300362,2401619,2599,404578
12,Brandenburg,1618953,2723,641.959,-1,-1,-1,-1,1130422,132275,1457131,1813,167768
4,Bremen,559920,914,821.959,-1,-1,-1,-1,381880,35420,497247,377,71048
2,Hamburg,1403433,1814,759.741,-1,-1,-1,-1,996666,119371,1271802,990,140499
6,Hessen,4437624,6446,705.720,-1,-1,-1,-1,3132217,347789,3991745,4040,448075
13,Mecklenburg-Vorpommern,1104071,2412,686.552,-1,-1,-1,-1,812566,82940,1008141,1251,119781
3,Niedersachsen,5833373,7226,729.755,-1,-1,-1,-1,3814558,471742,5179197,4999,620448
5,Nordrhein-Westfalen,13418265,13684,747.651,-1,-1,-1,-1,9560184,796347,12042127,12605,1531242
7,Rheinland-Pfalz,2947336,2880,719.933,-1,-1,-1,-1,2133514,214419,2621528,2408,309957
10,Saarland,757338,1236,767.401,-1,-1,-1,-1,571003,57512,687966,696,91453
14,Sachsen,2435387,3402,598.086,-1,-1,-1,-1,1817330,212562,2247085,1998,240710
15,Sachsen-Anhalt,1440165,3247,656.177,-1,-1,-1,-1,1025149,120415,1304390,2162,157392
1,Schleswig-Holstein,2180865,2604,751.045,-1,-1,-1,-1,1521443,169401,1977927,1547,261867
16,Thüringen,1348748,2082,636.131,-1,-1,-1,-1,971895,127046,1235210,1288,197253
0,Gesamt,58791289,84478,706.909,-1,-1,-1,-1,41637494,4505100,53240165,56091,6641501
