RS,Bundesland,Impfungenkumulativ,DifferenzzumVortag,Impfungenpro1.000Einwohner,IndikationnachAlter,BeruflicheIndikation,MedizinischeIndikation,PflegeheimbewohnerIn,ImpfungenkumulativBiontec,ImpfungenkumulativModerna,ZweiteImpfungkumulativ,ZweiteImpfungDifferenzzumVortag
8,Baden-Württemberg,1796409,56817,161.833,-1,-1,-1,-1,1166954,86449,681894,11504
9,Bayern,2242087,85566,170.829,-1,-1,-1,-1,1561910,116917,867844,6225
11,Berlin,627046,18439,170.881,-1,-1,-1,-1,392206,50806,273474,3918
12,Brandenburg,429252,13903,170.210,-1,-1,-1,-1,278705,39888,144624,4919
4,Bremen,137138,3516,201.318,-1,-1,-1,-1,94031,7950,43796,1044
2,Hamburg,310429,11445,168.049,-1,-1,-1,-1,215878,14316,106325,9
6,Hessen*,954150,12158,151.739,-1,-1,-1,-1,633933,41478,417661,15
13,Mecklenburg-Vorpommern,253119,12281,157.399,-1,-1,-1,-1,182149,17296,94488,2117
3,Niedersachsen,1293937,48726,161.871,-1,-1,-1,-1,851918,82275,481750,6034
5,Nordrhein-Westfalen,3124564,103950,174.097,-1,-1,-1,-1,1958610,132025,1075709,11663
7,Rheinland-Pfalz,703158,23709,171.757,-1,-1,-1,-1,477941,37415,219328,6263
10,Saarland,190345,6189,192.874,-1,-1,-1,-1,135706,15013,63550,1879
14,Sachsen,670716,25106,164.715,-1,-1,-1,-1,456079,38139,286517,1225
15,Sachsen-Anhalt,388823,16217,177.158,-1,-1,-1,-1,247518,29250,119086,2031
1,Schleswig-Holstein,535836,13623,184.531,-1,-1,-1,-1,367408,33401,150972,3770
16,Thüringen,373011,11774,174.845,-1,-1,-1,-1,268199,20048,159065,3220
0,Gesamt,14058329,464701,169.038,-1,-1,-1,-1,9289499,776123,5186135,65836
